,loss,val_loss
0,0.3677026331424713,1.4109523296356201
1,1.724796175956726,0.05770915001630783
2,0.052449390292167664,0.017379235476255417
3,0.036250464618206024,0.005730497185140848
4,0.02248094230890274,0.016420485451817513
5,0.019691258668899536,0.003381015732884407
6,0.040999412536621094,0.006297609303146601
7,0.013476885855197906,0.006146829109638929
8,0.014101496897637844,0.00849518459290266
9,0.014871827326714993,0.004206690937280655
10,0.00986536592245102,0.005695358384400606
11,0.008221890777349472,0.00734111201018095
12,0.00727105000987649,0.0013352937530726194
13,0.007495363708585501,0.0010874547297134995
14,0.005960959941148758,0.004985395818948746
15,0.004849232267588377,0.00727083021774888
16,0.006964522879570723,0.002140117110684514
17,0.004017264116555452,0.001547632273286581
18,0.004544857423752546,0.005745584145188332
19,0.003712354227900505,0.009865153580904007
20,0.004320410080254078,0.004195993300527334
21,0.002952204318717122,0.0018109033117070794
22,0.0035437745973467827,0.003048195270821452
23,0.0029505540151149035,0.006723786238580942
24,0.003308327170088887,0.005562857259064913
25,0.0025197858922183514,0.0029111288022249937
26,0.002661810489371419,0.0028880720492452383
27,0.002487914403900504,0.004907905124127865
28,0.0023652196396142244,0.005984162446111441
29,0.0024870324414223433,0.00417509488761425
30,0.0020708655938506126,0.0030675302259624004
31,0.002424185397103429,0.004007930867373943
32,0.002245959360152483,0.006220967508852482
33,0.0022735390812158585,0.005927810445427895
34,0.002087485510855913,0.00399119732901454
35,0.0022251904010772705,0.0038553590420633554
36,0.0020339381881058216,0.004972499795258045
37,0.0019528476987034082,0.006658164318650961
38,0.0020064045675098896,0.006186824757605791
39,0.00200481410138309,0.004137374460697174
40,0.0020106129813939333,0.004106553737074137
41,0.001865027821622789,0.005771805997937918
42,0.001908559468574822,0.005893158260732889
43,0.0020901348907500505,0.004883965011686087
44,0.002015097998082638,0.004705960396677256
45,0.0020325814839452505,0.005150208715349436
46,0.0018666236428543925,0.005793561227619648
47,0.0018746060086414218,0.005379935260862112
48,0.0018088241340592504,0.0058613368310034275
49,0.0017425353871658444,0.006281948182731867
50,0.001762134488672018,0.006127522327005863
51,0.001703309128060937,0.005922298412770033
52,0.0017497492954134941,0.006022183690220118
53,0.0018590770196169615,0.006727335974574089
54,0.001706799492239952,0.0062999604269862175
55,0.0016936169704422355,0.005863709840923548
56,0.0015925259795039892,0.0063736033625900745
57,0.0016968351555988193,0.006354033015668392
58,0.0016469451365992427,0.006408573593944311
59,0.0015902145532891154,0.006824234034866095
60,0.0015327800065279007,0.00706311222165823
61,0.001568221254274249,0.005646885372698307
62,0.0015319926897063851,0.0049355728551745415
63,0.0016706018941476941,0.006512470077723265
64,0.0017098980024456978,0.005684285890311003
65,0.0015099195297807455,0.004383175168186426
66,0.0017520254477858543,0.006151207257062197
67,0.0016336435219272971,0.006198410876095295
68,0.0015721204690635204,0.004297923296689987
69,0.0016000807518139482,0.005331774707883596
70,0.001502460683695972,0.006091283634305
71,0.0014633666723966599,0.004861197900027037
72,0.001461807987652719,0.005430223420262337
73,0.001557268318720162,0.00590992858633399
74,0.0016065787058323622,0.005372215062379837
75,0.0017563169822096825,0.004735019523650408
76,0.0014672143151983619,0.004784848541021347
77,0.001565644983202219,0.006114933639764786
78,0.0015216764295473695,0.006722162943333387
79,0.0015026303008198738,0.005140292923897505
80,0.0016168261645361781,0.004169167019426823
81,0.001422582776285708,0.006143458653241396
82,0.0015572445699945092,0.006254091393202543
83,0.0013432567939162254,0.004554931540042162
84,0.0013078029733151197,0.004483127500861883
85,0.0013837515143677592,0.005500000435858965
86,0.001349311787635088,0.005759018938988447
87,0.0014212802052497864,0.004463030956685543
88,0.0013978566275909543,0.0042726267129182816
89,0.0014947622548788786,0.005497427191585302
90,0.0012674714671447873,0.005672276020050049
91,0.0014216381823644042,0.004383507184684277
92,0.0012783987913280725,0.004760000389069319
93,0.001283162971958518,0.005805302411317825
94,0.0013885704101994634,0.004048825707286596
95,0.0014533564681187272,0.004582526162266731
96,0.0014480302343145013,0.006420474965125322
97,0.0013435991713777184,0.004856787156313658
98,0.001265234430320561,0.00464668357744813
99,0.0014003459364175797,0.005761720705777407
100,0.0013011317932978272,0.005666377954185009
101,0.001407730975188315,0.004724489990621805
102,0.0012879804708063602,0.0047842529602348804
103,0.0012643266236409545,0.005155316554009914
104,0.0012712854659184813,0.005718403495848179
105,0.0013451902195811272,0.004542653914541006
106,0.0013751434162259102,0.004766151774674654
107,0.0013400575844570994,0.00534692732617259
108,0.001199474441818893,0.004615837708115578
109,0.0013202531263232231,0.004451563581824303
110,0.0013982238015159965,0.004233594052493572
111,0.0012103415792807937,0.004088819492608309
112,0.0013627134030684829,0.004756436683237553
113,0.001224455889314413,0.005049134138971567
114,0.0012901033041998744,0.004525231663137674
115,0.00118005380500108,0.004739905241876841
116,0.0012209613341838121,0.005198221188038588
117,0.0012206807732582092,0.004297547973692417
118,0.001189837115816772,0.005139045882970095
119,0.0012145080836489797,0.004618009552359581
120,0.0012610451085492969,0.0038781403563916683
121,0.0012592354323714972,0.0049924179911613464
122,0.001201364677399397,0.004349119961261749
123,0.0012540227035060525,0.0036401208490133286
124,0.0012286624405533075,0.004855890292674303
125,0.0011508703464642167,0.003801505547016859
126,0.001159005332738161,0.004143075551837683
127,0.0011945299338549376,0.004976470023393631
128,0.0012039307039231062,0.0036573356483131647
129,0.0011413156753405929,0.004515806678682566
130,0.0010969974100589752,0.005187027156352997
131,0.001139937900006771,0.0036178547888994217
132,0.0012115483405068517,0.005011351313441992
133,0.0011796371545642614,0.0052358731627464294
134,0.0011532012140378356,0.003255503484979272
135,0.0013044534716755152,0.004290590062737465
136,0.0011453842744231224,0.005255748983472586
137,0.0011054596398025751,0.003874006913974881
138,0.0011712220730260015,0.004706182517111301
139,0.001219474128447473,0.004930943716317415
140,0.0010810927487909794,0.004279712680727243
141,0.0011335484450682998,0.00465933745726943
142,0.0010192882036790252,0.004395273979753256
143,0.0011884201085194945,0.004026646725833416
144,0.001154217403382063,0.005161491688340902
145,0.0011017873184755445,0.004431143868714571
146,0.0011256985599175096,0.00419124960899353
147,0.0011520120315253735,0.005516309291124344
148,0.0010693763615563512,0.004182059783488512
149,0.0010491474531590939,0.004692260175943375
150,0.001136235659942031,0.005665842443704605
151,0.0010464920196682215,0.004156912676990032
152,0.00108708580955863,0.005714478436857462
153,0.0010933997109532356,0.004510358441621065
154,0.0011766426032409072,0.0035833457950502634
155,0.00105549197178334,0.0057342033833265305
156,0.0011663014302030206,0.0040534986183047295
157,0.0009455723920837045,0.003969066310673952
158,0.0011165003525093198,0.004401061218231916
159,0.0010587908327579498,0.003809400135651231
160,0.0010853803250938654,0.00478997640311718
161,0.001050709979608655,0.0035224328748881817
162,0.0011161594884470105,0.004344235640019178
163,0.0011489730095490813,0.00522552989423275
164,0.0010915565071627498,0.0032029468566179276
165,0.0010725251631811261,0.004071206320077181
166,0.0010160247329622507,0.003487848211079836
167,0.001034398446790874,0.003439268795773387
168,0.001099763554520905,0.004194164648652077
169,0.0010475487215444446,0.003604816971346736
170,0.001048150472342968,0.004540381021797657
171,0.0009888416389003396,0.003909013699740171
172,0.0010240868432447314,0.003522745333611965
173,0.0009851977229118347,0.004431668668985367
174,0.0010542202508077025,0.003810032270848751
175,0.001005245023407042,0.003802425693720579
176,0.0010368385119363666,0.005363557022064924
177,0.001200598431751132,0.002973143942654133
